timestamp,low,high,open,close,volume,threshold,label
2021-02-06 20:00:00+00:00,39643.8,40223.87,40223.24,40141.81,1134.85361842,0.0069385972745477,0.0
2021-02-06 21:00:00+00:00,40074.97,40299.0,40141.82,40075.0,587.50243734,0.0068960158326696,0.0
2021-02-06 22:00:00+00:00,39925.91,40508.33,40074.98,40042.32,820.23675488,0.0068451418136155,0.0
2021-02-06 23:00:00+00:00,39099.0,40042.33,40042.02,39265.43,1781.75559553,0.0069796322230899,0.0
2021-02-07 00:00:00+00:00,38769.0,39669.66,39266.1,39623.25,1345.33477729,0.0069920297600231,0.0
2021-02-07 01:00:00+00:00,38539.0,39648.02,39625.77,38660.35,1142.40154145,0.0071725690819968,0.0
2021-02-07 02:00:00+00:00,38380.29,38852.56,38660.35,38790.29,1262.93306093,0.0071274727887493,1.0
2021-02-07 03:00:00+00:00,38620.98,38968.03,38795.01,38869.72,691.88344346,0.0070694930921453,1.0
2021-02-07 04:00:00+00:00,38000.0,38869.71,38869.71,38365.06,1072.87551013,0.0071344692745038,1.0
2021-02-07 05:00:00+00:00,38202.84,38719.78,38372.46,38549.99,648.6826776,0.0071052461180157,1.0
2021-02-07 06:00:00+00:00,38317.02,38735.79,38547.96,38579.83,709.10649814,0.0070356398967654,1.0
2021-02-07 07:00:00+00:00,38476.32,39149.45,38583.84,39072.87,567.22118307,0.0070861459414178,0.0
2021-02-07 08:00:00+00:00,39070.58,39574.51,39072.88,39540.0,716.6946808,0.0071267223936647,0.0
2021-02-07 09:00:00+00:00,39370.95,39737.83,39540.0,39569.72,523.23057292,0.0070559109875937,0.0
2021-02-07 10:00:00+00:00,39191.86,39708.24,39569.71,39359.88,521.21466972,0.0070460202430919,0.0
2021-02-07 11:00:00+00:00,38821.8,39393.77,39369.48,39099.29,494.74043831,0.0070487193610111,0.0
2021-02-07 12:00:00+00:00,38597.28,39315.72,39088.24,38885.0,809.36230327,0.0070393183600123,0.0
2021-02-07 13:00:00+00:00,38446.08,39200.05,38884.99,38697.15,1003.30581976,0.0070229365762946,0.0
2021-02-07 14:00:00+00:00,38225.3,38719.42,38686.55,38265.8,873.23395658,0.0070689602671365,0.0
2021-02-07 15:00:00+00:00,37587.78,38429.25,38260.0,37974.48,1402.88743345,0.0070782226269973,1.0
2021-02-07 16:00:00+00:00,37371.35,38295.0,37977.38,38243.94,1629.98798439,0.0070739233334326,1.0
2021-02-07 17:00:00+00:00,37758.1,38258.43,38243.94,37913.56,751.41724203,0.0070931924569013,1.0
2021-02-07 18:00:00+00:00,37900.12,38407.37,37913.57,38316.21,650.09283412,0.0071240024701551,1.0
2021-02-07 19:00:00+00:00,38050.42,38500.0,38314.05,38109.93,662.4853075,0.0071105393249985,1.0
2021-02-07 20:00:00+00:00,37760.48,38538.9,38109.93,38526.64,761.35723778,0.0071438505755898,1.0
2021-02-07 21:00:00+00:00,38416.6,38688.79,38526.64,38595.0,756.05318754,0.0070847723784412,0.0
2021-02-07 22:00:00+00:00,38355.25,38850.0,38594.99,38843.33,605.80145735,0.0070724559736382,0.0
2021-02-07 23:00:00+00:00,38769.05,39150.0,38843.33,38871.42,695.56874343,0.0070029463656133,0.0
2021-02-08 00:00:00+00:00,38700.74,39190.56,38871.43,38756.93,739.545011,0.0069676851167668,0.0
2021-02-08 01:00:00+00:00,38481.03,38948.55,38756.94,38581.03,468.93228098,0.0069482519821382,1.0
2021-02-08 02:00:00+00:00,38204.22,38712.57,38581.28,38290.73,490.88037929,0.0069581605788775,1.0
2021-02-08 03:00:00+00:00,38058.0,38523.75,38293.81,38119.42,784.26014877,0.0069368799261831,1.0
2021-02-08 04:00:00+00:00,38057.01,38710.0,38119.42,38618.01,635.68089116,0.0069935734810256,1.0
2021-02-08 05:00:00+00:00,38494.17,38891.0,38618.01,38701.98,426.47263408,0.0069401578986008,1.0
2021-02-08 06:00:00+00:00,38642.9,39244.0,38703.08,39041.45,453.79770851,0.0069526057134254,1.0
2021-02-08 07:00:00+00:00,38924.01,39407.46,39048.36,39310.39,573.75899321,0.0069454151618459,1.0
2021-02-08 08:00:00+00:00,39097.37,39385.26,39315.27,39224.0,299.67119325,0.0069040734003886,1.0
2021-02-08 09:00:00+00:00,38943.39,39395.74,39222.73,38991.87,300.97438618,0.00689979131427,1.0
2021-02-08 10:00:00+00:00,38904.22,39495.1,38989.87,39467.94,345.11947492,0.0069462464975792,1.0
2021-02-08 11:00:00+00:00,39363.14,39540.0,39467.94,39462.54,321.1552875,0.0068846794242009,1.0
2021-02-08 12:00:00+00:00,39155.02,43260.0,39475.0,43260.0,5325.83904153,0.0077639267607688,0.0
2021-02-08 13:00:00+00:00,41509.0,44900.0,43260.0,43005.45,9348.67561588,0.0077606233167719,0.0
2021-02-08 14:00:00+00:00,43001.0,44193.0,43008.47,43675.31,4272.63874169,0.0078220060781221,0.0
2021-02-08 15:00:00+00:00,43455.05,44200.0,43675.31,43807.94,3071.247387,0.0077569735359944,1.0
2021-02-08 16:00:00+00:00,43144.47,44355.0,43814.74,43257.93,3167.64820194,0.0078206977192387,1.0
2021-02-08 17:00:00+00:00,42505.02,43478.19,43265.92,43145.49,2287.59657023,0.0077836065592817,1.0
2021-02-08 18:00:00+00:00,42573.57,43409.15,43148.66,42692.01,1812.18237368,0.0078249451528446,1.0
2021-02-08 19:00:00+00:00,42692.52,43149.89,42699.34,43089.89,1166.77727545,0.0078251093073257,1.0
2021-02-08 20:00:00+00:00,42970.55,44325.0,43089.64,44220.37,1971.43506298,0.0079922436020459,1.0
2021-02-08 21:00:00+00:00,43999.0,44889.59,44219.06,44704.48,2500.56867594,0.0080036290167839,1.0
2021-02-08 22:00:00+00:00,44300.0,45000.0,44694.96,44757.67,2564.29216825,0.0079296987877726,1.0
2021-02-08 23:00:00+00:00,44670.77,46750.0,44754.17,46448.1,4604.86088488,0.0082067956720704,1.0
2021-02-09 00:00:00+00:00,46374.99,47550.0,46453.66,46801.46,4312.2286224,0.0081784905861031,1.0
2021-02-09 01:00:00+00:00,45756.24,46803.03,46803.03,46170.78,2529.27029447,0.0082522667554517,1.0
2021-02-09 02:00:00+00:00,45583.11,46374.71,46175.0,45722.59,1456.95347762,0.0082863822300642,1.0
2021-02-09 03:00:00+00:00,45567.0,46800.0,45735.21,46644.85,1774.69115748,0.0083840111520993,1.0
2021-02-09 04:00:00+00:00,46300.0,46964.06,46653.99,46888.07,1527.32782334,0.0083305955655593,0.0
2021-02-09 05:00:00+00:00,46508.81,47270.0,46888.08,46949.46,1287.30936701,0.008255673603802,0.0
2021-02-09 06:00:00+00:00,46650.01,48192.15,46949.44,48192.15,1936.00254179,0.0084139821509808,0.0
2021-02-09 07:00:00+00:00,47487.35,48200.0,48192.14,47625.85,1467.82976595,0.0084699940825012,0.0
2021-02-09 08:00:00+00:00,46718.5,48000.0,47625.85,47207.11,1501.9778311,0.0084947189524013,0.0
2021-02-09 09:00:00+00:00,46055.65,47247.81,47193.53,46484.54,780.5683707,0.0085826487866518,1.0
2021-02-09 10:00:00+00:00,45606.34,46660.0,46484.12,45677.08,1096.62300373,0.0086884151251494,1.0
2021-02-09 11:00:00+00:00,45634.0,46647.15,45684.78,46445.69,800.87342764,0.0087505528340692,1.0
2021-02-09 12:00:00+00:00,45170.0,46862.23,46453.41,45329.22,1787.95380054,0.0089202610072341,1.0
2021-02-09 13:00:00+00:00,45020.0,46448.07,45321.15,46324.2,1566.9302486,0.0090319081610702,1.0
2021-02-09 14:00:00+00:00,46117.0,46750.0,46324.22,46699.99,1156.91147619,0.0090033371542007,1.0
2021-02-09 15:00:00+00:00,46400.6,47150.0,46700.0,46859.01,1335.69092969,0.0089278079079934,1.0
2021-02-09 16:00:00+00:00,46070.57,47150.0,46848.45,46519.71,1472.27721135,0.0089295218387821,1.0
2021-02-09 17:00:00+00:00,46247.31,46985.64,46519.72,46562.0,1423.99562534,0.0088495841961384,1.0
2021-02-09 18:00:00+00:00,46331.36,47471.0,46559.42,47079.69,1464.90595636,0.0088528579413431,0.0
2021-02-09 19:00:00+00:00,46820.0,47326.33,47079.69,47132.92,868.57432666,0.0087723260514857,0.0
2021-02-09 20:00:00+00:00,46770.24,47558.18,47132.91,47139.97,1445.24677436,0.0087022393568934,0.0
2021-02-09 21:00:00+00:00,47068.4,47520.0,47140.0,47335.09,902.71480852,0.0086372131571073,0.0
2021-02-09 22:00:00+00:00,46566.44,47332.64,47332.64,46906.34,1165.2869234,0.0086597014708969,0.0
2021-02-09 23:00:00+00:00,46289.0,46939.0,46906.33,46514.73,1356.64988692,0.0086738545202628,0.0
2021-02-10 00:00:00+00:00,46127.0,46966.9,46514.73,46583.26,1114.49597172,0.0085896078438623,0.0
2021-02-10 01:00:00+00:00,46033.75,46588.88,46572.07,46327.12,1032.1602125,0.0085752087212821,1.0
2021-02-10 02:00:00+00:00,46308.76,46835.0,46332.06,46340.26,1078.29679948,0.0085029948389317,1.0
2021-02-10 03:00:00+00:00,46213.76,46786.51,46339.4,46280.53,938.13755163,0.008446939306849,1.0
2021-02-10 04:00:00+00:00,45666.0,46379.56,46280.55,46050.21,1377.60163388,0.0084276622385426,1.0
2021-02-10 05:00:00+00:00,45890.0,46448.76,46050.21,46181.15,556.29566783,0.0083562744800124,1.0
2021-02-10 06:00:00+00:00,46168.92,46665.24,46180.31,46560.01,721.12815582,0.0083385332905553,1.0
2021-02-10 07:00:00+00:00,46437.73,46995.0,46560.01,46636.65,697.50828584,0.0082554055595774,0.0
2021-02-10 08:00:00+00:00,46299.01,46877.83,46636.65,46739.75,453.32412262,0.0081786990449698,0.0
2021-02-10 09:00:00+00:00,46565.47,46970.0,46749.59,46646.12,385.92137445,0.0081328767255758,0.0
2021-02-10 10:00:00+00:00,46477.48,47349.99,46646.12,46705.01,704.04812487,0.0080548367013872,0.0
2021-02-10 11:00:00+00:00,46371.49,46760.33,46704.92,46662.46,404.05904088,0.0079990567942305,0.0
2021-02-10 12:00:00+00:00,44600.0,46659.75,46659.64,45860.76,2510.4041252,0.0081045872640466,0.0
2021-02-10 13:00:00+00:00,45411.69,46110.0,45860.77,45691.99,1040.1194779,0.0080736135786737,0.0
2021-02-10 14:00:00+00:00,44900.66,46023.64,45692.0,45020.38,1577.69453331,0.008151475365852,1.0
2021-02-10 15:00:00+00:00,43706.86,45249.0,45025.84,44364.3,3219.46218148,0.0082257275136017,1.0
2021-02-10 16:00:00+00:00,43859.0,44963.63,44364.3,44801.24,1696.93691589,0.0082309909253517,1.0
2021-02-10 17:00:00+00:00,44501.0,45133.11,44807.57,45050.0,1206.88599862,0.008192821963544,1.0
2021-02-10 18:00:00+00:00,44874.5,45250.0,45050.01,45151.47,965.3541516,0.0081219476136095,0.0
2021-02-10 19:00:00+00:00,44500.0,45292.0,45142.02,45250.02,1171.18663468,0.00805098478696,0.0
2021-02-10 20:00:00+00:00,44462.93,45291.98,45250.01,44579.28,947.44678742,0.0081286689099679,0.0
2021-02-10 21:00:00+00:00,44380.0,45100.62,44579.28,45042.31,888.80829158,0.0081402742519068,0.0
2021-02-10 22:00:00+00:00,44933.24,45253.75,45034.81,45246.9,499.64878832,0.0080930264520591,1.0
2021-02-10 23:00:00+00:00,44824.0,45326.4,45246.9,44850.0,631.08675105,0.0081101185763182,0.0
2021-02-11 00:00:00+00:00,44011.0,45065.43,44850.0,44279.16,1446.01665733,0.0081651863302327,1.0
2021-02-11 01:00:00+00:00,44040.0,44723.9,44284.27,44222.0,1036.07831783,0.0081052309728655,1.0
2021-02-11 02:00:00+00:00,44222.0,44867.91,44222.01,44815.04,634.61928607,0.0081482593596973,0.0
2021-02-11 03:00:00+00:00,44747.37,45668.48,44808.78,45465.35,946.21267974,0.0082005004408733,0.0
2021-02-11 04:00:00+00:00,44638.02,45701.91,45472.47,44775.36,1130.51229654,0.0082798672217096,1.0
2021-02-11 05:00:00+00:00,44562.09,45010.48,44775.36,44681.17,521.89147343,0.008227558821319,1.0
2021-02-11 06:00:00+00:00,44460.89,44962.88,44693.32,44614.06,385.28578754,0.0081695222165813,1.0
2021-02-11 07:00:00+00:00,44613.71,45150.0,44613.71,44754.52,298.72206751,0.0081100123737424,1.0
2021-02-11 08:00:00+00:00,44555.55,45123.47,44751.13,45067.43,350.08946928,0.0080888795227447,1.0
2021-02-11 09:00:00+00:00,44823.75,45638.43,45067.43,45531.78,330.30721642,0.0081001042316742,1.0
2021-02-11 10:00:00+00:00,45388.99,46400.0,45531.78,46334.72,632.29909802,0.0081827797880637,1.0
2021-02-11 11:00:00+00:00,45913.54,46500.0,46326.18,46061.02,690.46867534,0.0081718804014183,1.0
2021-02-11 12:00:00+00:00,46078.17,46658.32,46078.18,46560.32,672.64932179,0.008185734241844,1.0
2021-02-11 13:00:00+00:00,46560.33,48373.0,46560.33,47541.13,3014.90061484,0.0082995809236425,1.0
2021-02-11 14:00:00+00:00,47280.0,48150.0,47550.45,47922.95,1597.13583979,0.0082814887409765,0.0
2021-02-11 15:00:00+00:00,47618.57,48205.0,47922.95,48032.3,1590.52405337,0.0082060966372838,0.0
2021-02-11 16:00:00+00:00,47414.89,48300.0,48021.87,47626.44,1714.17737122,0.0082230187290464,0.0
2021-02-11 17:00:00+00:00,46967.0,47699.95,47626.43,47412.89,1195.96297745,0.0081995844146462,1.0
2021-02-11 18:00:00+00:00,47378.38,48100.0,47412.89,47711.35,1043.79434789,0.0081661831452476,1.0
2021-02-11 19:00:00+00:00,47605.29,48094.7,47715.05,47804.44,1130.20140674,0.0080897000137005,1.0
2021-02-11 20:00:00+00:00,47032.17,48690.0,47811.94,47102.79,2312.3152648,0.0081682947224157,1.0
2021-02-11 21:00:00+00:00,46608.05,47395.0,47100.48,46941.46,1655.05293435,0.0081333035477165,1.0
2021-02-11 22:00:00+00:00,46920.48,47766.45,46944.54,47766.45,760.28193093,0.0082135660196575,0.0
2021-02-11 23:00:00+00:00,47585.26,48121.0,47766.45,47997.91,1133.1056873,0.0081656183342695,0.0
2021-02-12 00:00:00+00:00,47860.0,48912.0,47993.6,47992.35,2149.67310812,0.0080994420106986,0.0
2021-02-12 01:00:00+00:00,47737.63,48562.93,47998.31,48507.0,980.40776372,0.0081105339659854,0.0
2021-02-12 02:00:00+00:00,47785.52,48507.0,48507.0,47983.98,710.58083151,0.0081510769542046,0.0
2021-02-12 03:00:00+00:00,47451.93,48024.81,47974.52,47632.07,751.92341806,0.0081559267551999,0.0
2021-02-12 04:00:00+00:00,46950.0,47635.12,47629.04,47327.27,1636.21266296,0.0081506305017546,1.0
2021-02-12 05:00:00+00:00,47120.33,47554.61,47325.32,47300.88,1203.32384299,0.0080869110382949,1.0
2021-02-12 06:00:00+00:00,46845.28,47565.0,47295.72,47431.45,870.00090994,0.0080215389610117,1.0
2021-02-12 07:00:00+00:00,46953.0,47494.7,47431.45,47350.94,659.59052766,0.0079703498175882,1.0
2021-02-12 08:00:00+00:00,47121.4,47733.0,47358.27,47154.16,458.35146453,0.0079436730309719,1.0
2021-02-12 09:00:00+00:00,47050.0,47449.0,47150.56,47391.12,343.65596262,0.0079027735228912,0.0
2021-02-12 10:00:00+00:00,47389.02,47755.0,47390.03,47433.96,276.57205802,0.0078266421767665,0.0
2021-02-12 11:00:00+00:00,47363.88,48040.79,47430.49,47656.36,486.66209563,0.0077832319837894,1.0
2021-02-12 12:00:00+00:00,47405.0,48000.09,47656.36,47756.78,641.45546063,0.0077144089748439,1.0
